text,rating,label
bintang bicara best seller,5,True
kirim cepat produk sesuai pesan,5,True
bgsbgt yaahaaaaaaaaa,5,True
sesuai,5,True
maaf rate barnag bagus layan oke mantap,5,True
good barang fungsi 100,4,False
packing bagus,5,True
,5,True
seller fast respon produk terima,5,True
barang respon cepat tahan capai langgan,5,True
mantapppppppppppppppppppppppppppppppp,5,True
terimaa kasihhhhhhhhhh,5,True
barang terimakasih,4,False
respon cepat kirim,5,True
barang sesuai packing rapi fast respon,5,True
respon cpt pengirima cepat moga fungsi dgn trimss,5,True
respon cepat komunikatif barang sesuai,5,True
respon cepat barang terima thanks,5,True
kualitas sesuai harga proses kirim cepat respon jual,5,True
mantqb barang tes layan cepat,5,True
mantap barang sesuai,5,True
fast respon great,5,True
mantap simple order,5,True
barang terima,5,True
thanks,5,True
bagus cepat kirim,4,False
barang kirim moga awet,5,True
barang cepat trims,5,True
okeeeeeeeeeeeeeeeeeeeee,5,True
barang bagus sesuai foto,4,False
kualitas oke respon cepat,5,True
babgus cepat kirim,5,True
bagus cepat kirim,5,True
bagus dam cepat pwngiriman,5,True
ralat ulas moga layan trima kasih moga sambung dikedepanny,3,False
barang bagus moga awet,5,True
barang bagus moga awet,5,True
mantaaaaaaaaaaaaaaaaaaaap,4,False
terima sempet test,5,True
packing rapi kualitas oke barang nympe cepet,5,True
oke packing rapih barang lancar thanks,5,True
okeeee,5,True
trimakasi barang blm sempet coba repot bayak,5,True
puas pokok barang selamat,5,True
top top,4,False
terima kasih multi komputer produk link jamin kualitas,5,True
barang moga pakai,5,True
mantap barang sesuai deskrip,5,True
barang sampi layan cepat tinggal tes top,5,True
paket sesuai pesan fungsi tes,5,True
,5,True
bgus brgnya makasih,5,True
thanks barang,4,False
barang kondisi packing rapi coba moga tdk,5,True
paking bagus moga barang sesui harap tingkat smoga klu pesan,3,False
barang sesuai pesan kirim,5,True
good service packing quality,5,True
respon cepat barang terima,5,True
bagus respon cepat moga,5,True
barang sesuai pesan bagus,5,True
darat thanks,4,False
barang sesuai deskripsi,5,True
barang terima,5,True
good seller mantab,5,True
paket sdh terima coba thanks,5,True
barang bagus nyampe jga cepat,5,True
barang bagus sesuai deskripsi,5,True
pakai maaf balas beli mahal2 tdk pakai recomended terima kasih rugi,1,False
barang sesuai deskripsi,5,True
barang sesuai harap,5,True
barang kirim tdk sesuai terang proses refound 2minggu,1,False
barang packing mantap,5,True
respon bagus packing rapi barang sesuai pesan,5,True
terima kondisi thanks,4,False
tks,5,True
mantap deh super cepat coba bagus fungsi thanks,5,True
terima kasih kirim cepat bagus,5,True
paket terima packing rapi kirim cepat terimakasih,5,True
fast response barang recommendes banget,5,True
pindahin printer lancar kabel sukses,5,True
barang sesuai deskripsi fungsi barang kirim cepat bungkus rapi recommended,5,True
bkerja dgn bbrp beli thx,5,True
terima kasih sampe fast respon,5,True
mantap,5,True
puas beli,4,False
murah produktif keren harga ekonomiz paking rapih joss tdk kecewa,5,True
barang sdh terima terimakasih,4,False
barang bagus moga awet,5,True
barang terima kirim cepatt blm smpat coba,5,True
thanks barang sdh terima,5,True
thanks bgt barang topcer,5,True
kirim cepat terima dgan,4,False
warna merah bagus berat paz silent click,5,True
barang oke mudah2an awet,4,False
best price respon cepat,5,True
paket sdh trima,5,True
harga bagus kualitas,5,True
bagus kirim cepat mantap,5,True
barang sesuai pesan,5,True
barang sesuai packing bagus kirim cepat recommended seller,5,True
toppppbangetttttt oengiriman cepat,5,True
quick respond fast delivery recommended shop,5,True
produk sesuai deskripsi kirim cepat mantapp,5,True
mantapppppppppppppppppppppppppppppppp,5,True
bagus bagus bagus fast respond maaf telat kasih ulas,5,True
barang terima kasih tokopedia,5,True
mantaaaapp kualitas jaring stabil barang cepat,5,True
,4,False
okkkkk kkkkkkkkkkkllkkklkk pisannnnnnnnnn nnnnnnnnnnn,4,False
delivery cepat brg terima dlm blm test,5,True
topppp,5,True
barang terima blm tes trm ksh,5,True
barang terima pakai mantap lantai tercover,5,True
terima kasih barang,5,True
barang bagus sesuai deskripsi kirim,5,True
barang bagus fungsi kirim cepat,5,True
mantappppppppppppppppppppppppppppppp,5,True
barang selamat sesuai,5,True
barang bagus cepat,5,True
terima kasih respon cepat unit sesuai,5,True
mantap manageble banwith cocok,5,True
langgan rekomen dey,5,True
sesuai deskripsi respon cepat atc proses mantebs pokok,5,True
estimasi kirim nyampe kecewa asuransi kirim 200perak kasih bubblewrap kgk ngebet main bubblewrap beli bener2 baca pandu ribet plug play extender,5,True
bagus fungsi moga awet,5,True
barang sesuai deskripsi good,5,True
kirim barang sesuai butuh,4,False
barang oke dgn,5,True
terima kasih,5,True
barang terima terimakasih biar bintang bicara,5,True
produk recomended banget,5,True
trouble,5,True
cepat barang bagus,5,True
barang bagus kuat tahan,5,True
asiiiiiiiiiikk cepet sampe good packing,5,True
sampe boss sesuai pesan rapih fast respon nuhunnn boss,5,True
nice,5,True
far routernya normal sinyal oke tes rumah tingkat gimana apartemen bagus,5,True
bgt cepet sampe,5,True
fast respon sdh langgan,5,True
fast respon fast shipping,4,False
normal kendala,5,True
good produk packing,5,True
terimakasih,5,True
thx boss sesuai skripsi,5,True
bagus jalan sempurna gampang setting,5,True
normal,4,False
mudah pakai router access point wifi baharu,5,True
time barang sesuai,5,True
,5,True
sesuai dgn speknya,5,True
fast respon barang pakai sesuai deskrip,5,True
paket rapi cepat thx,4,False
darat selamat,5,True
poko bli kecewain respon cepat kirim tinggal gimana kurir cepat poko bagussss,5,True
good mantap barang terima,5,True
barang terima sesuai terima kasih,5,True
mantap layan,5,True
barang sesuai spesifikasi,5,True
barang cepat packingnya safe blom coba fungsi,4,False
fast respon euy makasih,5,True
barang sesuai skripsi,5,True
kirim cepat packing rapih,5,True
sip mantap bosss maaf telat review,5,True
barang terima sesuai pesan,5,True
bagus murah,5,True
barang spec,5,True
beli lancar jaya thx,5,True
harga jangkau barang sesuai deskripsi moga lancarrrrrrrrrrrr,5,True
baarng sesuai deskripsi,5,True
kirim sesuai dengen,4,False
barang mudah2n sesuai harap,5,True
barang sesuai gambar,4,False
barang terima sesuai terima kasih,5,True
super cepat pesan terima mantan,5,True
produk terima pakai moga awet terima kasih,4,False
daper stempel oyy,4,False
barang bagus terima kasih,4,False
sesuai pesan barang,5,True
mantap cepet bgt proses,5,True
barang sesuai pesan kirim cepat,5,True
barang coba moga lancar jaya thanks,4,False
barang cepat sesuai,4,False
produk sesuai gambar terimakasih lancar,5,True
terima kasih barang dgn,5,True
cepat kirim oke respon jual cepat,5,True
blm cobaa,3,False
keren kirim cepat barang bagus pokok puas fungsi normal,5,True
barang test,5,True
s3suai deskripsi,4,False
mantap barang terima makasih,5,True
barangny bagus kirim cepat,5,True
mantap proses cepat trimakasih,4,False
barang sesuai pesan proses cepat paket lambat catat kirim tgl mar terima tanggal mar,4,False
pesan sore kirin bsk barang fungsi mhn kualitas packing tingkat,5,True
barang sesuai terima kasih,5,True
thanks order barang barang fungsi,5,True
puas kagak diread doang,3,False
mantap mantap mantap,5,True
barang bagus coba thx,5,True
barang bagus cepat,4,False
seller very fast respon recommend,5,True
barang baguss sesuai fungsinyaa kirim cpat,5,True
lngsung setting mudah hrg murah,5,True
mantap barang,5,True
seller fast respon produk terima sesuai deskripsi,5,True
barang cepat jam order jam good job,5,True
murah kelas,5,True
barang selamat barang lancar jaya,5,True
barang trimakasih,5,True
mudah cepat dtg kondisi bagus lancar sesuai deskripsi produk,5,True
barang sesuai pesan kirim cepat gojek instant courier,4,False
barang cepat sesuai deskripsi,5,True
sesuai deskripsi tks seller tokopedia,5,True
puas barang sampe cepat sesuai respon cepat stiap makasih,5,True
puas bgt premium bgt thank favorit,5,True
selamat,5,True
cepet thanks,5,True
fast response seller item oke thank you,5,True
barang sampe heheh thx,5,True
,4,False
biar bintang bicara jooosss bangeeeettttt,5,True
barang kirim cepat jnenya sampe barang,5,True
barang sampe mantap,5,True
sipppppppppppp thx yaaaaa,5,True
seller fast respon produk terima sesuai deskripsi pasang hotspot layan cepat,5,True
barang bagus sesuai foto,5,True
barang sesuai blom coba,4,False
sesuai pemasanan recomend banget,5,True
layan cepat barang,5,True
sip sip fast respon seller bayar konfirmasi toped jam pagi barang jam stgh siang via grab instant barang cacat sesuai deskripsi sesuai foto rekomended shop,5,True
barang fungsi packing rapi,3,False
barang bagus proses pakai instant jam,5,True
favorit tes cpt merdeka,5,True
fast respon makasih blom coba oke,4,False
sesui pesan cepat,5,True
tkx barang respon proses cepat,5,True
gooooooofdddddd order brpa pelittttttt kgk kasih bonus,5,True
good packing rapih,5,True
barang sampe makasih,5,True
kirim cepat barang fungsi dgn selamat thank youu,5,True
terimakasihhhhhh terimakasihhhhhh terimakasihhhhhh terimakasihhhhhh terimakasihhhhhh terimakasihhhhhh,5,True
sampe test,4,False
terima fungsi thanks,5,True
barang terima terima kasih,5,True
barang darat dgn sesuai gambar thanks,4,False
respon cepat barang sesuai deskripsi,5,True
produk bagus cepat,5,True
barang pake jalan indikator papa sinyal panjaaaang makasih,5,True
makasihhhhhhhhhh banyakkkk,5,True
terima kasih butuh cepat agan responnya cepat barang pandu mudah,5,True
terimakasih barang sesuai pesan tes,5,True
abang grabnya sempet bingung,5,True
tks bantu,5,True
sesuai harga,5,True
mantap cepat lom coba,5,True
pesan sdh terima tks,5,True
good packing rapi barang cacat,5,True
barang sdh terima sesuai pesan tks,5,True
barang cepet banget makasihh,5,True
terima kasih barang udh syaterima,5,True
terima kasih barang sdh terima sesuai pesan,5,True
terima kasih barang terima,5,True
mantapssssssssssssss,4,False
mantap kirim cepat,5,True
paket terima thanks,5,True
mantap barang tinggal pasang,5,True
barang selamat respon cepet barang blm coba,5,True
terima kasih paket terima,5,True
barang sesuai deskripsi,5,True
mkasi barang,5,True
bagus puas tingkat mutu barang,4,False
terima respon cepat kirim cepat,4,False
okeeeeeeeeeeeeeeeeeeeeeee,5,True
barang sampe bagus cepet kirim,5,True
mataaaaap soullllllllllll,5,True
thanks kirim cepat moga awet,5,True
bagus cepat kirim,5,True
bagusss recomended store,4,False
barang bagussssss okeeeeeeee,5,True
barang bagus kirim cepat seepp,5,True
pakai kantor stabil recommended seller,5,True
ukur warna sesuai foto,5,True
moga teliti karna hambat sita,4,False
jumat pesan sabtu malam alat fungsi trimakasih layan muas,5,True
barang terima packing rapih,5,True
kualitas blm krn bru pasang akurasi muas krna cepet bgt resfonnya cepat terimakasih juragan,4,False
kirim cepat kondisi paket bagus,4,False
fassttt bangettt guttttt,5,True
terima kasih paket cepat sesuai dgn pesan pakai,5,True
recommended trusted fast response,5,True
pagi trf siang terima brg blm coba mudah2n,4,False
barng sudh ditrma tnks moga awet,5,True
thanks fungsi dgn,5,True
mantab cepat kalih,5,True
barang fungsi thanks,5,True
mantap sesuai,5,True
cepat bagus baranganya,5,True
barang cepat kirim sesuai pesan,5,True
terima kasiiiiiiiihhhhhhhhhhbh,5,True
barang sesuai pesan,5,True
fast response barnag thank youuu,4,False
barang selamat thanks,5,True
thanks barang terima,5,True
fast response recommended seller,5,True
respon jual cepat barang simple operasional,5,True
keren barang cepat murah,5,True
barang sesuai kirim cepat,5,True
oke,4,False
sellernya mantab layan sgt responsif minggu pagi kirim smp jam brg sdh darat packing produk joss,5,True
oke sip bagus,5,True
paket tks,5,True
kualitas nyaaa recommend banget dahhh,5,True
respon super cepat mantap babget,5,True
barang bagus sesuai pesan driver gojek ajar,5,True
nyooooossssssssss,5,True
kirim cepat blom fungsi,3,False
terimakasih,5,True
beli toko,5,True
barang moga pakai,5,True
terima kasih barang,4,False
brang sesuai pesan,5,True
ongkirnya gratis kayak toko belah beli toko belah gratis ongkir,5,True
thanks mantep pokok,5,True
kirim cepat nice seller,4,False
kirim cepat harga murah,5,True
wifinya mantep poko nyesel deh,5,True
barang sesuai pesan thks,4,False
barang sesuai pesan terima,5,True
terimkasih produk layak rekomendasi teman2 tokopedia layan responnya muas,4,False
barang oke respon cepet barang cepet nyanpenya,4,False
paket sdh terima kmrn dgn kemas bgt produk sesuai deskripsi iklan thx tokopedia recsell dech,5,True
barang terima respon seller cepat thanks,5,True
barang bagus sesuai gambar,4,False
barang sesuai pesan proses,4,False
makas via gojek jam nyampe jam barang bagus fungsi dgn packing oke thanks,5,True
seller responsive kalo barang packing nyampenya cepet,5,True
recommended thank youu,5,True
barang mantappp pengirimn cepattrtr,5,True
barang oke layan oke banget thanks sukses bro,5,True
packing bagus banget barang lancar moga awet,5,True
thanks fungsi,5,True
barang tlh bom test mudah2 oke good tokopedia,4,False
respon chat cepat express komunikatif barang bagus sesuai skripsi recommend seller,5,True
mantab,5,True
barang terima kirim cepat,5,True
order 7pcs muas,5,True
harga bagus jual responsive barang bantu,5,True
bagusssss mantapppp,5,True
mntap terima kasih,5,True
kirim cepat barang bagus,5,True
thanks barang ssmpaiii,5,True
bayar jam pagi barang terima jam sore paket pake nunggu barang bagus minus driver jalan line terima kasih,5,True
terimakasih barang udh dipake moga awet,5,True
tester bagus connect tdk beda lampu,3,False
barang bagus sesuai skripsi,5,True
fungsi respon cepat kirim kilat recomm top marktop,5,True
barang sesuai terimakasih,5,True
paking oke mantabs fungsi,3,False
barang sesuai pesan tdk baterai,4,False
mantap barang sdh terima dgn cuman lambat expedisinya trimakasih,5,True
mantap terima kasih barang bagus,5,True
barang sesuai harap terimakasih,5,True
barang sesuai pesan,5,True
paket terima sempurnaaa,5,True
maksiah paket terima,4,False
alat coba berfunsi dgn normal moga awer,5,True
barang terima fungsi,4,False
batrai produk usang barang bekas,1,False
mantap barang sesuai deskripsi,5,True
barang sesuai deskripsi tes fungsi recommended,5,True
mantap kirim cepat,5,True
packing kirim cepat,5,True
barang mantap cepetan,5,True
barang sesuai deskripsi fungsi harga banding kualitas,4,False
terima kasih,5,True
lumayan cepet proses barang sesuai desktipsi mudah2an problem,4,False
barang darat,5,True
respon cepat barang sesuai deskripsi,4,False
kirim cepat kualitas banget,5,True
softcase,1,False
kirim cepat produk sesuai deskripsi,5,True
terima barang,5,True
barang bagus kualitas,5,True
barang terima terima kasih sukses kirim blazing fast ragu belanja,5,True
mantapppppp brg bagus verjln normal,4,False
produk bagus harga okee,5,True
pakai lampu redup fungsi oke,5,True
packing rapih cepat seller,5,True
kirim oke produk sesuai,4,False
chat nota kasih dimintain solusi balas barang kirim bubblewarp mohon layan,1,False
barang kirim super,5,True
barang bagus kirim cepat terima kasih,5,True
barang sesuai pesan proses cepat seller,5,True
barang terima fungsi,5,True
fast respon tinggal tes,5,True
barang terimakasih,5,True
barang sesuai deskripsi,5,True
makasih brg dgn cepat,5,True
fast respon mantap deh pokok,3,False
order toko barang sdh trima sesuai deskripsi tdk kendala packing rapi ngetop kirim cepat order telat jam sore msh kirim multi komputer malam wktu chat blgnya kirim esok layan muas banget trims,5,True
very goooooooooodbhifbicwg9,5,True
menit atc pickup sadis great seller great product,5,True
quick respond fast delivery recommended shop,5,True
barang sesuai deskripsi,5,True
fungsi thanks,5,True
mantap fast respon aganny ramah reaponsif,5,True
barang fungsi,5,True
barang sesuai pesan kirim,4,False
barang sesuai harap mantab,5,True
barang terima barang oke,4,False
very fast respon seller,5,True
mantap terima kasih,5,True
terimakasih barang terima,4,False
sesuai deskripsi produk dgn paket rapi layan ramah marah sabar layan langgan,5,True
fungsi,5,True
barang cepat kualitas barang sesuai harga fto case sarung ternyta,4,False
bagus trimakasih,4,False
mantap maaf ngasih ulas puas produk layan terima kasih,5,True
barang sesuai pesan terima kasih,5,True
terimakasih,5,True
kirim cepat sayang sesuai pic lumayan barang,5,True
kirim cepat packing rapi,5,True
barang sesuai deskripsi kirim sngt cepat bayar jam jam brng sdh seller fast respone rekomen seller,5,True
barang bagus kirim cepat,5,True
barang sesuai pesan fast respon,5,True
fungsi moga seller oke responsif recommended,5,True
terima kasih,5,True
barang sesuai pesan responds bagus qualitas barang bagus,5,True
top banget toko lebaran layan konsumen tester fungsi very recommended seller,5,True
case slot baterai retak,3,False
alhamdulillah barang harga murah barang oke top fungsi,5,True
kirim super cepat,5,True
mumer,3,False
tks barang oke,5,True
barang barang fungsi,5,True
mantaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaap,5,True
prepect,5,True
barang bagus manfaat,5,True
terima blm coba,3,False
produk terima kasih,5,True
sesuai gambar thank you,4,False
kualitas kirim cepat,5,True
packing rapi sesuai pesan,5,True
harga hasil tester jyga praktis thank seller,5,True
barang sesuai layan cepat komunikaitf,5,True
sesuai diweb harga,3,False
packing rapi kirim cepat,5,True
barang sesuai harga,5,True
barmg tes manteep kirim cept tks,5,True
barang bagus normal,5,True
responnya cepat barang nyampe,5,True
respon cepat kemas bagus,4,False
barang terima dgn sesuai deskripsi trimakasih,3,False
terima kasih fast respon fast delivery,5,True
barang sesuai cepet komunikatif,5,True
barang sdh sesuia gambar sdh tes bagus kecewa fast respon sabtu order minggu sdh terima sukses bwt multi komputer biar bintang,5,True
bagus cepat kirim,4,False
produk kirim kualitas jelek,1,False
barang nama,1,False
brg kondisi bagus sesuai deskripsi,3,False
barang sesuai deskripsi barang coba hasil,5,True
tester kabel jaring bagus,5,True
bagus,5,True
barang sdh terima sesuai pesan,4,False
sesuai gambar spek,5,True
sampe blm coba bagus,5,True
maaaaannnnnnnttttttttttaaaaaaapppppp,5,True
barang terima sesuai gambar tes,3,False
barang terima dgn sesuai pesan,5,True
barang brng thx youu,5,True
beli softcasenya terima softcasenya,2,False
alhamdulillah barang cepat coba,5,True
barang terima kondisi blm sempet test,5,True
barang terima semo,5,True
terimakasih barang,5,True
barang sesuai pesan respon seller cepat mantab,5,True
good packing moga awet recommend deh,5,True
kirim respon kualitas top recomended,5,True
bagus work,5,True
murah riah kualitas okay,4,False
produk terima terima kasih,5,True
zchjkkjkkkklkkmkkkmm,5,True
terima kasih coba,5,True
barang produk segel produk kirim sesuai deskripsi softcase batu baterai harga murah,4,False
paket sesuai pesan sesuai fungsi terimakasih,5,True
terimakasih moga usaha lancar,5,True
biarb bintang bicara,5,True
servis cepat siang transfer sore,5,True
psanan terima terima kasih,5,True
terima kasih sesuai,4,False
coba fungsi tks seller,5,True
barang terima sofcase tdk tdk sesuai dgn info,3,False
respon kirim cepat,4,False
barang oke pancking mantap,5,True
thx,4,False
mantappp toko mantappppp,5,True
terimakasih barang udh dipake moga awet,5,True
cepat barang sesuai,5,True
mantab recommended thx,5,True
keren sesuai deskipsi kemas rapi thanks kak,5,True
barang terima thankssss,5,True
seller responsif barang bagus,5,True
barang sesuai deskripsi recommended seller terima kasih,5,True
recomended seller top,5,True
jual responsif proses cepat barang fungsi sbgmana mesti thx,5,True
barang sesuai pesan kirim cepat,4,False
pesan cepat sesuai butuh mantap layan bagus,5,True
respon cepat sesuai barang,5,True
barang sesuai pesan proses kirim dgn cepat harga murah,5,True
pasang tes hasil gambar bagus jernih terima kasih,5,True
harga murah kualitas,5,True
harga murah kualitas okeeee,5,True
good seller fast response brg sesuai deskripsi,5,True
barang sesuai order mantaaapppp,5,True
kabel monitor bagus proyektor flicker,3,False
tokcer,5,True
barang kirim cepat sesuai harap terima kasih,5,True
barang sesuai gambar sdh terima,4,False
respon jual cepat kirim cepat barang sesuai pesan recomended,5,True
barang kirim ceoat paking,5,True
fast respon ssuai desc tks bos,5,True
topppppppppppp mantaapppppppppppp,5,True
barang bagus fast respon trimakasi,5,True
fast respon barang oke mantap,5,True
kirim cepat kabel bagus harga murah,5,True
thank barang terima,5,True
mantap sesuai pesan makasih,5,True
mantaps sesuai harga siang sore udeh sampe,4,False
makasihhh,5,True
cepet manteb moga aweeet hehe,5,True
layan bagus cepat,5,True
thank barang,5,True
okee gaan makasihh,5,True
rekomend toko barang kirim dgn cepat fungsi dgn,5,True
kualitas lumayan sesuai dgn harga paket,3,False
kirim cepat,5,True
barang nyampe tes sayang kunci pin,3,False
narang terima cepat,4,False
sesuau info,4,False
barang terima fast respond makasih pasang,4,False
barang sesuai cepat proses cepat,5,True
packing biasa2 respon cepat,4,False
terima kasih barang sdh terima,5,True
thanksss barang,5,True
terimakasihhhhhh,5,True
barang bagus sesuai iklan plus kirim cepat,5,True
kabel vga terima packing hatur nuhun,5,True
barang fungsi alhamdulillah,5,True
thanks barang fungsi,4,False
bos barang terima blm coba makasih,5,True
good seller good service user test klo kndala tlg bntu,5,True
terima kasih terima dnegan,5,True
barang bagus fast respon thanks,5,True
terima kasih terima,5,True
bagus mantap,4,False
good product fast delivery,5,True
sip mantap mudah2an awet,5,True
okeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,3,False
barang terima sesuai tawar,5,True
mantappp barang cepat,4,False
thankssssssssssssssssssssssssssssssssssssssssssssssss,4,False
barang oke mantap cepat,5,True
barang sesuai fungsi mantaps,5,True
sesuai spesifikasi standart thanks,4,False
barang terima,5,True
komunikasi layan bagus,5,True
barang komunikatif terimakasih,5,True
bagus sdh coba,5,True
barang cepat sesuai,5,True
kualitas layan,5,True
produk sesuai deskripsi packing rapi pake bubble wrap,5,True
produk selamat proses cepat,5,True
barang bagus cepat jual cepat responnya mantabz suara,5,True
barang bagus cepat,5,True
layan cepat barang oke puass,5,True
barang cepat bagus,4,False
kabel putus konek,1,False
barang mantappppppppppppppp,5,True
terimakasihhhhhhh barang,5,True
barang fungsi fast response pemrosesan kirim cepat thanks,5,True
good good good good good good good good good,5,True
warna sesuai gambar warna hitam respon proses cepat terima kasih,3,False
terima kasih barang,5,True
coba dapetnya warna hitam coba cepat transfer connect hdd external thanks,5,True
responnya cepat kirim cepet,5,True
hanks barang pakai barang oke,4,False
,5,True
kabel fungsi normal kemas bagus cacat terima kasih,5,True
cepat fungsi keep the good job,5,True
biar bintang bicara,5,True
kirim barang cepat cuman kabel pendek banget overall bagus,3,False
kirim respon cpt thanks,5,True
barang terima cepat packing,4,False
respon cepat bagus,5,True
barang kualitas sesuai harap,5,True
mantappppp tanks,5,True
barang kirim cepat,4,False
works fine works fine,4,False
terimakasihhhhhhhhhhhhhh,5,True
mantullllllllllllllllllllllllllllllllllllllllll,5,True
bagus,5,True
mantap kirim cepat,4,False
responnya cepat barang bagus,4,False
kirim cepat,5,True
produk bagus kirim cepat packing rapi,5,True
sampe pasang,5,True
produk sesuai lapak,4,False
barang terima,5,True
kualitas barang bagus,5,True
terima kemas degan buble produk kualitas,5,True
moga fungsi hehe,5,True
mantap servis responnya cepan sopan recomanded,5,True
kualitas bagus barang pakai kirim cepat moga awet terima kasih,5,True
barang sampe,5,True
terimakasih barang bagus sesuai pesan,5,True
trimssss,5,True
paket tinggal pasang moga fungsi,5,True
barang fungsi,5,True
fungsi barang terima kasihh,5,True
barang coba hasil muas recommended seller,5,True
puas pokok barang selamat,5,True
jual responsif beli,5,True
fungsi layan good,5,True
top fungsi moga awet,4,False
terimakasih,5,True
cepat pesan sesuai harap,5,True
coba,5,True
good packing rapi fast response,5,True
barang terima fungsi,5,True
produk coba,5,True
recommended seller fast respond komunikatif sellernya trims sukses bwat lapak,5,True
barang packingan lumayan kirim cepat,5,True
kirim cepat bom habis,5,True
packing bagus rapih cepat,5,True
terimakasih,5,True
sdh terima terima kasih,5,True
bagus sesuai iklan,5,True
kualitas barang bagus kirim bagus,5,True
harga murah kualitas murah ciamik,5,True
alhamdulillah mantabbbbbbbbbbb,5,True
terimakasih barang bagus sesuai pesan,5,True
okeeeeeeeeeeeeeeeeee,5,True
moga fungsi dgn,5,True
barang sampe bom coba makasih,5,True
kirim cepat pokok,5,True
kirim lambat bilang nunggu,2,False
respon cepat barang sesuai pesan,5,True
product bagus respon cepat,5,True
makasih,5,True
barang rekomendasi,5,True
sesuai pesan respon cepat,5,True
respon jual cepat barang recommended,5,True
diskusi balas cepat harga murah kirim cepet jam siang jam stgh sampe pakai fungsi kualitas very recomended,5,True
manteb manteb manteb manteb manteb manteb manteb manteb manteb manteb,5,True
lumayanm murah kepake multy media main resolum arkeos multi screen book tengkyu multy komputer,5,True
barang sampe,5,True
brang kmrn sip sesuai ekspektasi tpi coba moga2 jalan lancar thx,5,True
barang terima kirim cepat barang coba moga,5,True
blm coba thnxx,3,False
coba banget display sound thx,5,True
working terima kasih,5,True
good product good service,5,True
sesuai deskripsi,5,True
seller responsif barang sesuai deskripsi,5,True
produk mantap packing rapih ontimelah,4,False
malam belanja jam pagi sampe mantul coba nih,5,True
kirim cepat barang fungsi thanks,4,False
barang sesuai display barang kirim logo polos,3,False
kondisi blm coba,4,False
barang terima ditest terima kasih,5,True
kualitas barang bagus muas,5,True
terimakasih,5,True
mantap puas toko,5,True
mantap sip barang bagus,5,True
cepat tanggap kirim cepat sesuai deskripsi,5,True
barang sesuai deskripsi fungsi respon kirim seller cepat moga sukses jual,5,True
barang coba,5,True
respon cepat barang bagus,5,True
mantab barang,5,True
barang sesuai deskripsi,5,True
respon cepat barang sesuai pesan,5,True
barang bagus sesuai deskripsi,5,True
kirim cepat barang,4,False
produk coba tpi diperokeh kemas,5,True
hdmi converter kirim gojek cepat proses,5,True
fast respon barang sesuai,4,False
keduakali beli barang,5,True
sdh udh coba,5,True
mantappp pakai macbook air,5,True
terimakasih converter dgn cepat pesan jam jam sesuai pesan sukses terimakasih,5,True
ulas kosong,5,True
terima reseller fast respon recomended terima kasih,5,True
barang darat mksar barang,5,True
barang sesuai harap tks,5,True
produk sesuai deskripsi fungsi dgn thanks,5,True
kualitas,4,False
sesuai brg oke tahan,5,True
sesuai pesan dkirim,4,False
foto barang sesuai deskripsi barang mohon gambar ubah gambar hdmi deskripsi barang vga,1,False
mantap,4,False
barang coba moga awet,4,False
bagus pokok,5,True
mantap sukses salam kenal,5,True
barang sesuai deskripsi produk,5,True
price worth far good,4,False
sesuai deskripsi terimakasih,4,False
item tdk fungsi,3,False
barang sesuai deskripsi fungsi,5,True
packing rapi barang fungsi,5,True
sesuai pesan respon cepat,5,True
sesuai deskripsi produk,5,True
senang produk,5,True
barang bagus sukses,5,True
order kemarin jne reg barang fungsi moga awet tanks sip pokok,5,True
mantap layan fast respon barang dateng pake gosend coba connect hdmi,5,True
barang test moga tdk pemgiriman cepat thank,5,True
bagus cepat sesuai pesan,5,True
barang bagus dgn harga reasonable,5,True
barang sesuai deskripsi thanks,5,True
harga murah kualitas oke punyaa makasih yaaa,5,True
kualitas standard packing rapi,5,True
mantap,5,True
barang mantap coba konek ajiibb,5,True
layan cepaaaattttttttt,5,True
service cepat produk sesuai mantap recomended seller,5,True
barang sesuai foto bagus,5,True
barang oke pakai sesuai deskripsi,5,True
cepat respon kirim,4,False
sesuai yabg order converternya sudaj coba terima kasih,5,True
barang terima coba moga awet,5,True
produk sesuai pesan responnya cepat tanggap pesan barang cepat terima kasih,5,True
thanks barang fungsi,4,False
barang bagus cepat sampe,5,True
barang prlayanan ceoat akurat tinggal test moga oke makasih,5,True
barang terima dgn cepat terima kasih,4,False
fungsi layan okay,5,True
paket terima kasih ulas pulang kota,5,True
terimakasih pesan terima,5,True
cepat sesuai barang,5,True
bagus recomended seller terimakasih,5,True
super lapak,5,True
barang sesuai iklan cepat,5,True
pesan terima coba fungsi thanks,5,True
barang terima test hasil jos moga awettt,4,False
mantaapsss,5,True
proses barang fungsi,3,False
barng cepat fungsi thx,5,True
mantaaaaaaaaaaaaaabbbsssss,5,True
brg sesuai pesan,4,False
barang selamat,5,True
mantap nih cocok pakai moga tahan,5,True
barang sesuai pesan fungsi thank you,4,False
barang sdh terima layan cepat blm sempet nyoba pegang kayak,5,True
fungsi moga awet,5,True
terima kasih barang sdh smpe,5,True
barang bagus cepat terima kasih,5,True
terima kasih barang terima coba salam,4,False
barang fungsi normal delivery cepat,5,True
barang oke lancar pakai,5,True
mantap layan cepat barang bagus,5,True
